date,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2
2022-04-04,0.40%,-1.165350402,0.29%,-1.13620184,0.27%,0.768325825,-0.03%,-1.378429486,0.29%,-1.251669835,0.19%,-1.234769365,-1.82%,-4.046611484,0.34%,-1.229562516,1.89%,1.314673452,5.48%,6.495696925,1.54%,-1.858736059,-4.52%,1.551987782,-1.01%,-7.929885991,-0.21%,-2.526194924,0.85%,-0.552403564,0.91%,-0.288123449,0.21%,-1.738233996,-0.70%,-2.254865658,1.45%,1.283130538,1.25%,0.821542366,-0.17%,-1.756064198,0.88%,-1.146215414,1.13%,-0.229945281,-0.88%,-2.56685273,0.71%,-0.82385439,0.56%,-0.845396506,1.14%,-0.05102475,-0.12%,-1.900109641,-4.02%,-5.484463538,1.36%,-0.060902399,2.30%,1.954601323,-1.26%,-4.301658728,1.28%,4.228769497,4.72%,5.569727891,-0.42%,0.1597325,-0.65%,-0.250838907,0.46%,0.778312994,,0.40%,-1.165350402,0.29%,-1.13620184,0.27%,0.768325825,-0.03%,-1.378429486,0.29%,-1.251669835,0.19%,-1.234769365,-1.82%,-4.046611484,0.34%,-1.229562516,1.89%,1.314673452,5.48%,6.495696925,1.54%,-1.858736059,-4.52%,1.551987782,-1.01%,-7.929885991,-0.21%,-2.526194924,0.85%,-0.552403564,0.91%,-0.288123449,0.21%,-1.738233996,-0.70%,-2.254865658,1.45%,1.283130538,1.25%,0.821542366,-0.17%,-1.756064198,0.88%,-1.146215414,1.13%,-0.229945281,-0.88%,-2.56685273,0.71%,-0.82385439,0.56%,-0.845396506,1.14%,-0.05102475,-0.12%,-1.900109641,-4.02%,-5.484463538,1.36%,-0.060902399,2.30%,1.954601323,-1.26%,-4.301658728,1.28%,4.228769497,4.72%,5.569727891,-0.42%,0.1597325,-0.65%,-0.250838907,0.46%,0.778312994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,0.30%,0.70224602,0.32%,0.609509504,0.35%,0.624235878,2.02%,1.98738966,1.90%,2.194225554,0.85%,1.037355846,1.73%,-0.11811166,0.81%,1.152875788,-0.30%,0.167434073,-2.92%,-1.803045685,7.75%,7.196969697,-5.40%,-9.678987465,4.04%,2.991623491,-0.47%,-0.683801297,0.07%,0.921070476,-0.75%,0.151109663,2.33%,2.546001805,-0.17%,-0.873105764,-0.79%,0.650584864,-0.32%,0.928656411,1.91%,1.743327305,2.28%,3.186016253,-0.04%,1.09133217,-0.46%,-1.33600904,0.57%,1.284529863,2.38%,2.954185449,-1.16%,-0.03453881,2.19%,2.071170155,-0.11%,-4.127901197,0.85%,2.225947219,1.24%,3.570671785,-0.02%,-1.272758046,2.23%,2.229617304,4.23%,4.233870968,0.72%,0.295382671,0.66%,0.00906569,-0.49%,-0.034591532,,0.30%,0.70224602,0.32%,0.609509504,0.35%,0.624235878,2.02%,1.98738966,1.90%,2.194225554,0.85%,1.037355846,1.73%,-0.11811166,0.81%,1.152875788,-0.30%,0.167434073,-2.92%,-1.803045685,7.75%,7.196969697,-5.40%,-9.678987465,4.04%,2.991623491,-0.47%,-0.683801297,0.07%,0.921070476,-0.75%,0.151109663,2.33%,2.546001805,-0.17%,-0.873105764,-0.79%,0.650584864,-0.32%,0.928656411,1.91%,1.743327305,2.28%,3.186016253,-0.04%,1.09133217,-0.46%,-1.33600904,0.57%,1.284529863,2.38%,2.954185449,-1.16%,-0.03453881,2.19%,2.071170155,-0.11%,-4.127901197,0.85%,2.225947219,1.24%,3.570671785,-0.02%,-1.272758046,2.23%,2.229617304,4.23%,4.233870968,0.72%,0.295382671,0.66%,0.00906569,-0.49%,-0.034591532,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,-0.80%,-0.508611847,-0.80%,-0.483898842,0.46%,0.812153377,-2.22%,-0.240518039,-2.26%,-0.401991923,-1.26%,-0.41857135,-4.53%,-2.875859234,-1.26%,-0.456239303,6.73%,6.372344856,4.38%,1.33285158,21.55%,30.97277746,13.25%,7.131948985,-1.28%,2.709783955,-0.75%,-1.218036331,-1.51%,-1.441500411,0.18%,-0.569211383,-2.35%,-0.078456578,-1.39%,-1.566456275,0.66%,-0.132946607,0.07%,-0.252067623,-2.19%,-0.320850036,-1.39%,0.864360192,-0.79%,-0.832539494,-1.12%,-1.576282641,-1.35%,-0.78920015,-2.43%,-0.112809362,0.02%,-1.144684885,-2.41%,-0.271869665,-2.28%,-2.388960591,-1.14%,-0.293818117,-1.66%,-0.43851484,-1.02%,-1.036061554,0.26%,2.495840266,1.70%,6.008064516,0.54%,1.265186354,0.05%,0.706237671,0.37%,-0.12379789,,-0.80%,-0.508611847,-0.80%,-0.483898842,0.46%,0.812153377,-2.22%,-0.240518039,-2.26%,-0.401991923,-1.26%,-0.41857135,-4.53%,-2.875859234,-1.26%,-0.456239303,6.73%,6.372344856,4.38%,1.33285158,21.55%,30.97277746,13.25%,7.131948985,-1.28%,2.709783955,-0.75%,-1.218036331,-1.51%,-1.441500411,0.18%,-0.569211383,-2.35%,-0.078456578,-1.39%,-1.566456275,0.66%,-0.132946607,0.07%,-0.252067623,-2.19%,-0.320850036,-1.39%,0.864360192,-0.79%,-0.832539494,-1.12%,-1.576282641,-1.35%,-0.78920015,-2.43%,-0.112809362,0.02%,-1.144684885,-2.41%,-0.271869665,-2.28%,-2.388960591,-1.14%,-0.293818117,-1.66%,-0.43851484,-1.02%,-1.036061554,0.26%,2.495840266,1.70%,6.008064516,0.54%,1.265186354,0.05%,0.706237671,0.37%,-0.12379789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,-0.42%,-1.218053555,-0.44%,-1.234603348,0.19%,0.647643671,-2.18%,-4.345747399,-2.22%,-4.429570178,-0.98%,-2.22816886,-2.32%,-6.744331845,-0.97%,-2.214662291,1.69%,8.566652737,-1.60%,2.712873744,0.00%,21.55477032,5.09%,19.00915856,-5.62%,-6.826099444,-0.66%,-1.399129151,0.54%,-0.97396021,1.55%,1.731134404,-2.63%,-4.921567388,-0.76%,-2.147505804,2.00%,2.674870869,1.39%,1.457151116,-2.55%,-4.680967167,-2.11%,-3.466899002,-1.12%,-1.898156411,-1.43%,-2.533778462,-1.83%,-3.158548898,-2.15%,-4.530140891,-0.21%,-0.188286642,-2.80%,-5.1492503,-2.28%,-4.504676135,-0.23%,-1.366053136,0.26%,-1.400716557,-1.35%,-2.35802827,1.75%,2.018229167,4.53%,6.305609284,-0.98%,-0.442300639,-0.88%,-0.829249569,-0.06%,0.307312049,,-0.42%,-1.218053555,-0.44%,-1.234603348,0.19%,0.647643671,-2.18%,-4.345747399,-2.22%,-4.429570178,-0.98%,-2.22816886,-2.32%,-6.744331845,-0.97%,-2.214662291,1.69%,8.566652737,-1.60%,2.712873744,0.00%,21.55477032,5.09%,19.00915856,-5.62%,-6.826099444,-0.66%,-1.399129151,0.54%,-0.97396021,1.55%,1.731134404,-2.63%,-4.921567388,-0.76%,-2.147505804,2.00%,2.674870869,1.39%,1.457151116,-2.55%,-4.680967167,-2.11%,-3.466899002,-1.12%,-1.898156411,-1.43%,-2.533778462,-1.83%,-3.158548898,-2.15%,-4.530140891,-0.21%,-0.188286642,-2.80%,-5.1492503,-2.28%,-4.504676135,-0.23%,-1.366053136,0.26%,-1.400716557,-1.35%,-2.35802827,1.75%,2.018229167,4.53%,6.305609284,-0.98%,-0.442300639,-0.88%,-0.829249569,-0.06%,0.307312049,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,0.25%,-0.166303156,0.26%,-0.17366136,0.15%,0.333910697,0.21%,-1.96924737,0.06%,-2.160422741,0.46%,-0.530944085,0.11%,-2.213581342,0.43%,-0.550482639,2.61%,4.346123727,-0.64%,-2.234459807,-0.73%,-0.726744186,-2.49%,2.472651134,-0.21%,-5.816006629,-0.10%,-0.754151035,1.36%,1.90689097,1.85%,3.432309752,0.39%,-2.252399155,0.31%,-0.458378799,-0.25%,1.741017902,1.18%,2.582067532,0.23%,-2.319726668,-0.73%,-2.825848371,0.63%,-0.493629668,-1.44%,-2.853935448,-1.05%,-2.859650779,0.02%,-2.130652089,-0.26%,-0.464436664,0.15%,-2.655590828,-0.10%,-2.375784139,-0.62%,-0.849119046,0.83%,1.096288547,-0.71%,-2.052590812,-0.06%,1.688311688,-1.06%,3.423354888,-1.61%,-2.574355019,-1.43%,-2.295587303,0.42%,0.355436621,,0.25%,-0.166303156,0.26%,-0.17366136,0.15%,0.333910697,0.21%,-1.96924737,0.06%,-2.160422741,0.46%,-0.530944085,0.11%,-2.213581342,0.43%,-0.550482639,2.61%,4.346123727,-0.64%,-2.234459807,-0.73%,-0.726744186,-2.49%,2.472651134,-0.21%,-5.816006629,-0.10%,-0.754151035,1.36%,1.90689097,1.85%,3.432309752,0.39%,-2.252399155,0.31%,-0.458378799,-0.25%,1.741017902,1.18%,2.582067532,0.23%,-2.319726668,-0.73%,-2.825848371,0.63%,-0.493629668,-1.44%,-2.853935448,-1.05%,-2.859650779,0.02%,-2.130652089,-0.26%,-0.464436664,0.15%,-2.655590828,-0.10%,-2.375784139,-0.62%,-0.849119046,0.83%,1.096288547,-0.71%,-2.052590812,-0.06%,1.688311688,-1.06%,3.423354888,-1.61%,-2.574355019,-1.43%,-2.295587303,0.42%,0.355436621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,0.40%,0.6511075,0.36%,0.622111108,-0.01%,0.138533847,-1.44%,-1.228865411,-1.34%,-1.280312572,-0.28%,0.173155337,-2.42%,-2.310612836,-0.27%,0.159110943,1.44%,4.080061586,1.94%,1.284374119,2.20%,1.453488372,-1.81%,-4.253396008,2.32%,2.109527911,1.01%,0.906480407,2.76%,4.150835556,0.58%,2.443885422,-0.97%,-0.583401447,-0.60%,-0.298463809,0.30%,0.046062205,0.40%,1.576878306,-1.43%,-1.206026157,-0.74%,-1.469019289,0.55%,1.187898699,-0.23%,-1.671758575,-0.61%,-1.646405875,-1.31%,-1.284922012,0.35%,0.093185547,-1.73%,-1.579658157,-0.96%,-1.064428858,0.06%,-0.557923173,-0.29%,0.542946584,0.82%,0.100278055,1.12%,1.052967454,3.13%,2.037845706,0.73%,-0.890653926,0.17%,-1.266535883,0.54%,0.961822781,,0.40%,0.6511075,0.36%,0.622111108,-0.01%,0.138533847,-1.44%,-1.228865411,-1.34%,-1.280312572,-0.28%,0.173155337,-2.42%,-2.310612836,-0.27%,0.159110943,1.44%,4.080061586,1.94%,1.284374119,2.20%,1.453488372,-1.81%,-4.253396008,2.32%,2.109527911,1.01%,0.906480407,2.76%,4.150835556,0.58%,2.443885422,-0.97%,-0.583401447,-0.60%,-0.298463809,0.30%,0.046062205,0.40%,1.576878306,-1.43%,-1.206026157,-0.74%,-1.469019289,0.55%,1.187898699,-0.23%,-1.671758575,-0.61%,-1.646405875,-1.31%,-1.284922012,0.35%,0.093185547,-1.73%,-1.579658157,-0.96%,-1.064428858,0.06%,-0.557923173,-0.29%,0.542946584,0.82%,0.100278055,1.12%,1.052967454,3.13%,2.037845706,0.73%,-0.890653926,0.17%,-1.266535883,0.54%,0.961822781,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,-1.19%,-0.796598457,-1.14%,-0.785734996,0.17%,0.164396012,-2.28%,-3.687396808,-2.18%,-3.492331968,-1.66%,-1.940505977,-2.09%,-4.4519946,-1.69%,-1.948353521,1.90%,2.588757396,-1.76%,-0.636031166,1.12%,1.146131805,15.17%,13.08585477,-4.04%,-1.811931569,-0.48%,0.522611911,-3.11%,-0.437691615,-1.97%,-1.399994188,-1.89%,-2.845627064,-0.29%,-0.897355821,-1.38%,-1.090358667,-0.47%,-0.075609161,-2.60%,-4.001838785,-1.68%,-2.409019161,-0.45%,0.097763658,0.46%,0.229496461,-1.15%,-1.753476106,-1.79%,-3.069229417,-0.75%,-0.400521944,-2.72%,-4.401315547,-0.17%,-1.130772503,-0.97%,-0.913639415,-2.15%,-2.428709493,-0.01%,0.807944022,3.68%,3.678088651,6.46%,6.464285714,-1.38%,-0.659517758,-0.27%,-0.102379562,0.42%,0.96274181,,-1.19%,-0.796598457,-1.14%,-0.785734996,0.17%,0.164396012,-2.28%,-3.687396808,-2.18%,-3.492331968,-1.66%,-1.940505977,-2.09%,-4.4519946,-1.69%,-1.948353521,1.90%,2.588757396,-1.76%,-0.636031166,1.12%,1.146131805,15.17%,13.08585477,-4.04%,-1.811931569,-0.48%,0.522611911,-3.11%,-0.437691615,-1.97%,-1.399994188,-1.89%,-2.845627064,-0.29%,-0.897355821,-1.38%,-1.090358667,-0.47%,-0.075609161,-2.60%,-4.001838785,-1.68%,-2.409019161,-0.45%,0.097763658,0.46%,0.229496461,-1.15%,-1.753476106,-1.79%,-3.069229417,-0.75%,-0.400521944,-2.72%,-4.401315547,-0.17%,-1.130772503,-0.97%,-0.913639415,-2.15%,-2.428709493,-0.01%,0.807944022,3.68%,3.678088651,6.46%,6.464285714,-1.38%,-0.659517758,-0.27%,-0.102379562,0.42%,0.96274181,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,-0.26%,-1.442239487,-0.23%,-1.369427672,0.37%,0.540336104,-0.39%,-2.666294409,-0.30%,-2.475601251,-0.36%,-2.018512323,-0.25%,-2.329686409,-0.34%,-2.023715098,-1.70%,0.146896805,-3.77%,-5.462977519,7.51%,8.70810656,-0.45%,14.65028546,6.69%,2.381433225,-1.07%,-1.53956232,1.72%,-1.437985448,-0.95%,-2.895622466,0.20%,-1.6970114,-0.14%,-0.434774255,0.41%,-0.982246972,-0.02%,-0.488316843,-0.35%,-2.948777017,-0.81%,-2.474750384,0.03%,-0.421330379,-0.91%,-0.458025656,-1.00%,-2.138475706,0.01%,-1.775416652,-0.82%,-1.567464343,-0.36%,-3.069928034,0.30%,0.128901356,-0.88%,-1.841583084,-0.53%,-2.669024522,-1.34%,-1.352368924,0.49%,4.181075134,0.47%,6.964285714,-0.87%,-2.237006791,-0.98%,-1.245371378,-0.51%,-0.090303371,,-0.26%,-1.442239487,-0.23%,-1.369427672,0.37%,0.540336104,-0.39%,-2.666294409,-0.30%,-2.475601251,-0.36%,-2.018512323,-0.25%,-2.329686409,-0.34%,-2.023715098,-1.70%,0.146896805,-3.77%,-5.462977519,7.51%,8.70810656,-0.45%,14.65028546,6.69%,2.381433225,-1.07%,-1.53956232,1.72%,-1.437985448,-0.95%,-2.895622466,0.20%,-1.6970114,-0.14%,-0.434774255,0.41%,-0.982246972,-0.02%,-0.488316843,-0.35%,-2.948777017,-0.81%,-2.474750384,0.03%,-0.421330379,-0.91%,-0.458025656,-1.00%,-2.138475706,0.01%,-1.775416652,-0.82%,-1.567464343,-0.36%,-3.069928034,0.30%,0.128901356,-0.88%,-1.841583084,-0.53%,-2.669024522,-1.34%,-1.352368924,0.49%,4.181075134,0.47%,6.964285714,-0.87%,-2.237006791,-0.98%,-1.245371378,-0.51%,-0.090303371,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,1.01%,0.74767149,1.00%,0.76857886,-0.38%,-0.011009954,1.98%,1.582142857,2.03%,1.727039773,1.12%,0.754139261,2.36%,2.102392356,1.12%,0.771892769,-0.90%,-2.559480894,-1.70%,-5.404864778,-0.26%,7.223796034,-10.06%,-10.46368919,3.63%,10.56315515,-0.08%,-1.14665774,1.36%,3.107959052,0.43%,-0.522717142,2.51%,2.717600835,0.97%,0.824465082,-0.17%,0.238636016,0.69%,0.668795972,1.59%,1.232683948,1.31%,0.484883232,1.46%,1.495834392,1.25%,0.321685031,1.50%,0.487176995,2.32%,2.32836745,0.88%,0.048130105,1.92%,1.547868531,2.46%,2.763147209,1.62%,0.728759082,2.68%,2.128413106,0.14%,-1.202206091,-0.91%,-0.424499697,-3.51%,-3.05266689,1.48%,0.594467566,1.86%,0.868511816,-0.39%,-0.898470413,,1.01%,0.74767149,1.00%,0.76857886,-0.38%,-0.011009954,1.98%,1.582142857,2.03%,1.727039773,1.12%,0.754139261,2.36%,2.102392356,1.12%,0.771892769,-0.90%,-2.559480894,-1.70%,-5.404864778,-0.26%,7.223796034,-10.06%,-10.46368919,3.63%,10.56315515,-0.08%,-1.14665774,1.36%,3.107959052,0.43%,-0.522717142,2.51%,2.717600835,0.97%,0.824465082,-0.17%,0.238636016,0.69%,0.668795972,1.59%,1.232683948,1.31%,0.484883232,1.46%,1.495834392,1.25%,0.321685031,1.50%,0.487176995,2.32%,2.32836745,0.88%,0.048130105,1.92%,1.547868531,2.46%,2.763147209,1.62%,0.728759082,2.68%,2.128413106,0.14%,-1.202206091,-0.91%,-0.424499697,-3.51%,-3.05266689,1.48%,0.594467566,1.86%,0.868511816,-0.39%,-0.898470413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,-0.33%,0.67466005,-0.36%,0.641495064,0.41%,0.033897601,-2.30%,-0.367515238,-2.14%,-0.153237308,-1.23%,-0.125199181,-2.92%,-0.631671524,-1.21%,-0.110518596,4.63%,3.703703704,3.87%,2.103600233,3.96%,3.689064559,4.03%,-6.430335743,2.59%,6.312125816,-1.04%,-1.123554603,0.41%,1.780570332,-0.46%,-0.036499203,-1.57%,0.900464868,-0.10%,0.869770067,0.01%,-0.160164068,-0.04%,0.645740979,-2.45%,-0.893738269,-1.82%,-0.537732953,-0.34%,1.117438353,-1.21%,0.022093526,-1.30%,0.175701456,-1.77%,0.501505687,0.06%,0.939505472,-2.77%,-0.906311147,0.13%,2.589248268,-1.33%,0.273463163,-1.13%,1.517987532,-1.36%,-1.218579025,2.08%,0.182704019,0.29%,-4.083044983,-0.38%,-0.309496838,-0.76%,-0.752070934,-0.16%,0.405483842,,-0.33%,0.67466005,-0.36%,0.641495064,0.41%,0.033897601,-2.30%,-0.367515238,-2.14%,-0.153237308,-1.23%,-0.125199181,-2.92%,-0.631671524,-1.21%,-0.110518596,4.63%,3.703703704,3.87%,2.103600233,3.96%,3.689064559,4.03%,-6.430335743,2.59%,6.312125816,-1.04%,-1.123554603,0.41%,1.780570332,-0.46%,-0.036499203,-1.57%,0.900464868,-0.10%,0.869770067,0.01%,-0.160164068,-0.04%,0.645740979,-2.45%,-0.893738269,-1.82%,-0.537732953,-0.34%,1.117438353,-1.21%,0.022093526,-1.30%,0.175701456,-1.77%,0.501505687,0.06%,0.939505472,-2.77%,-0.906311147,0.13%,2.589248268,-1.33%,0.273463163,-1.13%,1.517987532,-1.36%,-1.218579025,2.08%,0.182704019,0.29%,-4.083044983,-0.38%,-0.309496838,-0.76%,-0.752070934,-0.16%,0.405483842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,-0.11%,-0.442355712,-0.13%,-0.490110782,0.44%,0.853739562,0.10%,-2.206166719,-0.14%,-2.281140783,-0.02%,-1.249366875,1.88%,-1.094152771,-0.02%,-1.234653971,0.35%,1.025459689,-1.57%,-0.411237785,-2.50%,-0.889453621,-2.33%,1.604034768,1.18%,3.798560273,0.61%,-0.437196264,1.51%,1.930194469,-1.12%,-1.575797426,0.34%,-1.240260297,-0.38%,-0.477397699,-0.49%,-0.48130827,-0.81%,-0.854689028,0.32%,-2.134150487,-0.16%,-1.974030474,0.08%,-0.258404706,0.22%,-0.988435293,-0.70%,-1.993429474,-0.06%,-1.831100011,-0.55%,-0.488481816,0.36%,-2.417041696,-0.60%,-0.469029393,-1.46%,-2.763807831,-2.86%,-3.957348451,0.91%,-0.464758695,0.96%,0.963855422,1.08%,1.083032491,-0.67%,-1.0538711,-0.11%,-0.865016889,0.57%,0.41214486,,-0.11%,-0.442355712,-0.13%,-0.490110782,0.44%,0.853739562,0.10%,-2.206166719,-0.14%,-2.281140783,-0.02%,-1.249366875,1.88%,-1.094152771,-0.02%,-1.234653971,0.35%,1.025459689,-1.57%,-0.411237785,-2.50%,-0.889453621,-2.33%,1.604034768,1.18%,3.798560273,0.61%,-0.437196264,1.51%,1.930194469,-1.12%,-1.575797426,0.34%,-1.240260297,-0.38%,-0.477397699,-0.49%,-0.48130827,-0.81%,-0.854689028,0.32%,-2.134150487,-0.16%,-1.974030474,0.08%,-0.258404706,0.22%,-0.988435293,-0.70%,-1.993429474,-0.06%,-1.831100011,-0.55%,-0.488481816,0.36%,-2.417041696,-0.60%,-0.469029393,-1.46%,-2.763807831,-2.86%,-3.957348451,0.91%,-0.464758695,0.96%,0.963855422,1.08%,1.083032491,-0.67%,-1.0538711,-0.11%,-0.865016889,0.57%,0.41214486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
