,date,open,high,low,close,close_change,volume
466,2021-11-16,283500,287500,280500,283500,-1500,219629
467,2021-11-17,284500,284500,275500,276000,-7500,407594
468,2021-11-18,276000,279000,273500,274000,-2000,270816
469,2021-11-19,274500,281000,274000,278000,4000,285633
470,2021-11-22,277000,284500,275500,281000,3000,255604
471,2021-11-23,283500,292000,283000,286500,5500,389317
472,2021-11-24,286500,287000,278500,280500,-6000,336968
473,2021-11-25,279500,280000,274500,277000,-3500,226729
474,2021-11-26,277500,278000,271000,272000,-5000,251387
475,2021-11-29,266500,268000,262000,264500,-7500,526535
476,2021-11-30,267000,270000,260000,261000,-3500,603733
477,2021-12-01,266500,284500,263000,277000,16000,1158036
478,2021-12-02,276500,283000,270000,281500,4500,558575
479,2021-12-03,282000,288000,280000,284000,2500,417560
480,2021-12-06,284000,292000,278000,287000,3000,617298
481,2021-12-07,291500,293500,285000,288500,1500,398800
482,2021-12-08,290000,295000,287500,290000,1500,403743
483,2021-12-09,287000,295000,284000,295000,5000,696363
484,2021-12-10,288500,288500,280500,281500,-13500,1049824
485,2021-12-13,281000,291000,280000,287000,5500,535999
486,2021-12-14,285500,288500,281000,288500,1500,289748
487,2021-12-15,286500,287500,281500,282000,-6500,348499
488,2021-12-16,284000,285500,279000,283500,1500,424524
489,2021-12-17,281000,292500,281000,292000,8500,499153
490,2021-12-20,288000,288000,280000,280500,-11500,378947
491,2021-12-21,282000,283000,279000,280500,0,178706
492,2021-12-22,281000,286000,281000,282000,1500,228349
493,2021-12-23,283500,285500,282000,283500,1500,159175
494,2021-12-24,283500,285000,282500,284000,500,167055
495,2021-12-27,284500,284500,281000,281500,-2500,160202
496,2021-12-28,282500,283500,280500,283500,2000,337286
497,2021-12-29,278000,281500,273000,279000,-4500,329075
498,2021-12-30,278000,280000,274500,274500,-4500,219848
499,2022-01-03,277000,284000,276500,280000,5500,264270
500,2022-01-04,279500,288000,278500,286500,6500,347412
501,2022-01-05,288500,298500,286500,295500,9000,867085
502,2022-01-06,297500,310000,293000,304500,9000,1038400
503,2022-01-07,301500,306500,298000,305000,500,518413
