,Unnamed: 0,date,jykw,open,high,low,vol,jykw_cr
1406,1406.0,2025-05-22,9.5978,9.5687,9.6742,9.5205,,0.30%
1407,1407.0,2025-05-23,9.5796,9.5978,9.6603,9.5354,,-0.19%
1408,1408.0,2025-05-26,9.5865,9.5853,9.6123,9.5423,,0.07%
1409,1409.0,2025-05-27,9.5323,9.5865,9.6314,9.5052,,-0.57%
1410,1410.0,2025-05-28,9.4904,9.5327,9.5498,9.4482,,-0.44%
1411,1411.0,2025-05-29,9.5116,9.4908,9.5296,9.4131,,0.22%
1412,1412.0,2025-05-30,9.6001,9.51,9.6244,9.5044,,0.93%
1413,1413.0,2025-06-02,9.649,9.5964,9.6672,9.5725,,0.51%
1414,1414.0,2025-06-03,9.5737,9.6487,9.6721,9.5528,,-0.78%
1415,1415.0,2025-06-04,9.5405,9.576,9.588,9.4442,,-0.35%
1416,1416.0,2025-06-05,9.4432,9.5405,9.5632,9.4099,,-1.02%
1417,1417.0,2025-06-06,9.389,9.4371,9.4572,9.3752,,-0.57%
1418,1418.0,2025-06-09,9.3657,9.387,9.4288,9.3546,,-0.25%
1419,1419.0,2025-06-10,9.4316,9.3657,9.4716,9.3404,,0.70%
1420,1420.0,2025-06-11,9.4789,9.4316,9.5007,9.3911,,0.50%
1421,1421.0,2025-06-12,9.4441,9.4792,9.5238,9.3979,,-0.37%
1422,1422.0,2025-06-13,9.4858,9.4453,9.5806,9.4412,,0.44%
1423,1423.0,2025-06-16,9.3926,9.4944,9.5003,9.3806,,-0.98%
1424,1424.0,2025-06-17,9.5107,9.3926,9.5162,9.3537,,1.26%
1425,1425.0,2025-06-18,9.4831,9.5108,9.5187,9.4426,,-0.29%
1426,1426.0,2025-06-19,9.4642,9.4811,9.5532,9.4388,,-0.20%
1427,1427.0,2025-06-20,9.3993,9.4642,9.497,9.3624,,-0.69%
1428,1428.0,2025-06-23,9.3815,9.406,9.4715,9.3451,,-0.19%
1429,1429.0,2025-06-24,9.3774,9.3808,9.4119,9.3512,,-0.04%
1430,1430.0,2025-06-25,9.3575,9.3774,9.4218,9.3403,,-0.21%
1431,1431.0,2025-06-26,9.4039,9.3574,9.4309,9.341,,0.50%
1432,1432.0,2025-06-27,9.4327,9.404,9.4351,9.3624,,0.31%
1433,1433.0,2025-06-30,9.3918,9.4438,9.4553,9.3619,,-0.43%
1434,1434.0,2025-07-01,9.457,9.3918,9.4915,9.377,,0.69%
1435,1435.0,2025-07-02,9.4386,9.457,9.4939,9.4231,,-0.19%
1436,1436.0,2025-07-03,9.4083,9.4386,9.4867,9.396,,-0.32%
1437,1437.0,2025-07-04,9.4253,9.4083,9.4602,9.3732,,0.18%
1438,1438.0,2025-07-07,9.4173,9.4159,9.477,9.3736,,-0.08%
1439,1439.0,2025-07-08,9.3481,9.4189,9.4329,9.331,,-0.73%
1440,1440.0,2025-07-09,9.3909,9.3481,9.406,9.33,,0.46%
1441,1441.0,2025-07-10,9.3787,9.3909,9.4305,9.3612,,-0.13%
1442,1442.0,2025-07-11,9.3557,9.3781,9.403,9.3212,,-0.25%
1443,1443.0,2025-07-14,9.3593,9.3649,9.3914,9.3452,,0.04%
1444,1444.0,2025-07-15,9.3134,9.3591,9.3821,9.2974,,-0.49%
1445,1445.0,2025-07-16,9.3814,9.3115,9.4452,9.3051,,0.73%
1446,1446.0,2025-07-17,9.3664,9.3685,9.3956,9.3439,,-0.16%
1447,1447.0,2025-07-18,9.3476,9.3663,9.3913,9.3433,,-0.20%
1448,1448.0,2025-07-21,9.3822,9.3953,9.4121,9.3598,,0.37%
1449,1449.0,2025-07-22,9.4164,9.3822,9.47,9.3707,,0.36%
1450,1450.0,2025-07-23,9.3842,9.4161,9.4416,9.3662,,-0.34%
1451,1451.0,2025-07-24,9.3393,9.367,9.4011,9.3229,,-0.48%
1452,1452.0,2025-07-25,9.3698,9.3393,9.3876,9.3114,,0.33%
1453,1453.0,2025-07-28,9.3543,9.3597,9.3812,9.3217,,-0.17%
1454,1454.0,2025-07-29,9.3519,9.3567,9.3943,9.3342,,-0.03%
1455,1455.0,2025-07-30,9.3197,9.3519,9.3676,9.2965,,-0.34%
1456,1456.0,2025-07-31,9.2367,9.3193,9.3829,9.2355,,-0.89%
1457,1457.0,2025-08-01,9.4251,9.2373,9.4388,9.229,,2.04%
1458,1458.0,2025-08-04,9.4202,9.4252,9.4603,9.354,,-0.05%
1459,1459.0,2025-08-05,9.395,9.4203,9.4514,9.3868,,-0.27%
1460,1460.0,2025-08-06,9.3959,9.3928,9.4402,9.379,,0.01%
1461,1461.0,2025-08-07,9.405,9.3962,9.429,9.3652,,0.10%
1462,1462.0,2025-08-08,9.4015,9.403,9.45,9.3773,,-0.04%
1463,1463.0,2025-08-11,9.3885,9.4091,9.4377,9.3861,,-0.14%
1464,1464.0,2025-08-12,9.363,9.3885,9.4022,9.3485,,-0.27%
1465,1465.0,2025-08-13,9.3619,9.363,9.38,9.3318,,-0.01%
1466,1466.0,2025-08-14,9.3997,9.3625,9.472,9.3591,,0.40%
1467,1467.0,2025-08-15,9.4363,9.4004,9.4609,9.391,,0.39%
1468,1468.0,2025-08-18,9.392,9.4392,9.4462,9.3695,,-0.47%
1469,1469.0,2025-08-19,9.4347,9.392,9.444,9.3784,,0.45%
1470,1470.0,2025-08-20,9.4881,9.4347,9.5226,9.4185,,0.57%
1471,1471.0,2025-08-21,9.4436,9.4883,9.4996,9.4252,,-0.47%
1472,1472.0,2025-08-22,9.4199,9.4436,9.4477,9.346,,-0.25%
1473,1473.0,2025-08-25,9.4097,9.4211,9.4347,9.3907,,-0.11%
1474,1474.0,2025-08-26,9.4643,9.4091,9.4816,9.3983,,0.58%
1475,1475.0,2025-08-27,9.4519,9.4642,9.4716,9.4302,,-0.13%
1476,1476.0,2025-08-28,9.4297,9.4566,9.4691,9.4078,,-0.23%
1477,1477.0,2025-08-29,9.4459,9.4297,9.4837,9.4045,,0.17%
1478,1478.0,2025-09-01,9.4653,9.4437,9.5009,9.4355,,0.21%
1479,1479.0,2025-09-02,9.4079,9.4653,9.4829,9.3721,,-0.61%
1480,1480.0,2025-09-03,9.3884,9.4079,9.4131,9.3346,,-0.21%
1481,1481.0,2025-09-04,9.3846,9.3884,9.4181,9.3672,,-0.04%
1482,1482.0,2025-09-05,9.4055,9.3849,9.4503,9.3702,,0.22%
1483,1483.0,2025-09-08,9.3905,9.3422,9.4157,9.338,,-0.16%
1484,1484.0,2025-09-09,9.4241,9.3901,9.4818,9.3901,,0.36%
1485,1485.0,2025-09-10,9.4215,9.4241,9.4482,9.3959,,-0.03%
1486,1486.0,2025-09-11,9.4403,9.4215,9.4576,9.4003,,0.20%
1487,1487.0,2025-09-12,9.4334,9.4403,9.4553,9.3948,,-0.07%
1488,1488.0,2025-09-15,9.3971,9.432,9.453,9.3941,,-0.38%
1489,1489.0,2025-09-16,9.4119,9.3965,9.4348,9.378,,0.16%
1490,1490.0,2025-09-17,9.3932,9.4119,9.4444,9.3726,,-0.20%
1491,1491.0,2025-09-18,9.3799,9.3955,9.4301,9.3665,,-0.14%
1492,1492.0,2025-09-19,9.4428,9.38,9.4709,9.3758,,0.67%
1493,1493.0,2025-09-22,9.4168,9.4428,9.4495,9.3745,,-0.28%
1494,1494.0,2025-09-23,9.4441,9.4168,9.4598,9.4044,,0.29%
1495,1495.0,2025-09-24,9.4356,9.4441,9.4598,9.415,,-0.09%
1496,1496.0,2025-09-25,9.4072,9.4354,9.447,9.3965,,-0.30%
1497,1497.0,2025-09-26,9.4291,9.4066,9.4504,9.3956,,0.23%
1498,1498.0,2025-09-29,9.4218,9.431,9.4408,9.3949,,-0.08%
1499,1499.0,2025-09-30,9.4929,9.4218,9.511,9.4054,,0.75%
1500,1500.0,2025-10-01,9.5387,9.4933,9.5811,9.4688,,0.48%
1501,1501.0,2025-10-02,9.5483,9.5387,9.5754,9.5072,,0.10%
1502,1502.0,2025-10-03,9.5451,9.5469,9.5649,9.5295,,-0.03%
1503,1503.0,2025-10-06,9.3824,9.5288,9.5371,9.3763,,-1.70%
1504,1504.0,2025-10-07,9.3219,9.3833,9.394,9.3019,,-0.64%
1505,1505.0,2025-10-08,9.3098,9.3216,9.3586,9.2924,,-0.13%
1506,1506.0,2025-10-09,9.2957,9.3101,9.3377,9.279,,-0.15%
1507,1507.0,2025-10-10,9.4562,9.2951,9.4607,9.2689,,1.73%
1508,1508.0,2025-10-13,9.3673,9.4176,9.4258,9.3543,,-0.94%
1509,1509.0,2025-10-14,9.4094,9.3676,9.4519,9.3478,,0.45%
1510,1510.0,2025-10-15,9.4088,9.4094,9.4376,9.3833,,-0.01%
1511,1511.0,2025-10-16,9.4187,9.4094,9.4396,9.3587,,0.11%
1512,1512.0,2025-10-17,9.4383,9.4203,9.5474,9.4151,,0.21%
1513,1513.0,2025-10-20,9.4274,9.4474,9.4647,9.401,,-0.12%
1514,1514.0,2025-10-21,9.4204,9.4274,9.457,9.3965,,-0.07%
1515,1515.0,2025-10-22,9.4217,9.4207,9.4505,9.3998,,0.01%
1516,1516.0,2025-10-23,9.418,9.4224,9.4532,9.3995,,-0.04%
1517,1517.0,2025-10-24,9.413,9.4174,9.4385,9.3787,,-0.05%
1518,1518.0,2025-10-27,9.3511,9.402,9.4189,9.3461,,-0.66%
1519,1519.0,2025-10-28,9.4115,9.3514,9.4732,9.35,,0.65%
1520,1520.0,2025-10-29,9.3384,9.4112,9.4626,9.3123,,-0.78%
1521,1521.0,2025-10-30,9.2741,9.338,9.348,9.2711,,-0.69%
1522,1522.0,2025-10-31,9.2804,9.2738,9.3051,9.2322,,0.07%
1523,1523.0,2025-11-03,9.2725,9.2924,9.3089,9.253,,-0.09%
1524,1524.0,2025-11-04,9.3954,9.2722,9.4018,9.2693,,1.33%
1525,1525.0,2025-11-05,9.3481,9.3951,9.4736,9.3404,,-0.50%
1526,1526.0,2025-11-06,9.4659,9.3471,9.4831,9.3466,,1.26%
1527,1527.0,2025-11-07,9.49,9.4659,9.5528,9.4561,,0.25%
1528,1528.0,2025-11-10,9.4512,9.4968,9.4968,9.4187,,-0.41%
1529,1529.0,2025-11-11,9.476,9.4484,9.5164,9.4371,,0.26%
1530,1530.0,2025-11-12,9.4926,9.4763,9.525,9.4574,,0.18%
1531,1531.0,2025-11-13,9.5151,9.4911,9.5249,9.4452,,0.24%
1532,1532.0,2025-11-14,9.3729,9.5021,9.5321,9.3726,,-1.49%
1533,1533.0,2025-11-17,9.4183,9.3708,9.4499,9.3708,,0.48%
1534,1534.0,2025-11-18,9.3843,9.4183,9.4735,9.3747,,-0.36%
1535,1535.0,2025-11-19,9.335,9.3842,9.451,9.3312,,-0.53%
1536,1536.0,2025-11-20,9.362,9.335,9.3756,9.3019,,0.29%
1537,1537.0,2025-11-21,9.3975,9.362,9.4486,9.3357,,0.38%
1538,1538.0,2025-11-24,9.3979,9.382,9.4461,9.369,,0.00%
1539,1539.0,2025-11-25,9.3912,9.3982,9.419,9.3584,,-0.07%
1540,1540.0,2025-11-26,9.4034,9.3912,9.4325,9.3236,,0.13%
1541,1541.0,2025-11-27,9.3551,9.4034,9.4222,9.3419,,-0.51%
1542,1542.0,2025-11-28,9.3973,9.3409,9.4288,9.3409,,0.45%
1543,1543.0,2025-12-01,9.4657,9.4015,9.4889,9.3898,,0.73%
1544,1544.0,2025-12-02,9.421,9.4675,9.4714,9.3947,,-0.47%
1545,1545.0,2025-12-03,9.443,9.4208,9.4601,9.4081,,0.23%
1546,1546.0,2025-12-04,9.5079,9.4431,9.5379,9.4403,,0.69%
1547,1547.0,2025-12-05,9.4873,9.5079,9.5168,9.473,,-0.22%
1548,1548.0,2025-12-08,9.4251,9.4969,9.4981,9.408,,-0.66%
1549,1549.0,2025-12-09,9.3679,9.426,9.4421,9.3622,,-0.61%
1550,1550.0,2025-12-10,9.4148,9.3666,9.426,9.3605,,0.50%
1551,1551.0,2025-12-11,9.4561,9.415,9.4931,9.3989,,0.44%
1552,1552.0,2025-12-12,9.4652,9.4562,9.4988,9.4426,,0.10%
1553,1553.0,2025-12-15,9.4628,9.4661,9.5106,9.4387,,-0.03%
1554,1554.0,2025-12-16,9.5206,9.4624,9.5438,9.4536,,0.61%
1555,1555.0,2025-12-17,9.4765,9.5218,9.5763,9.4612,,-0.46%
1556,1556.0,2025-12-18,9.4858,9.474,9.5118,9.4568,,0.10%
1557,1557.0,2025-12-19,9.3539,9.4888,9.4972,9.3528,,-1.39%
1558,1558.0,2025-12-22,9.42,9.358,9.4447,9.3543,,0.71%
1559,1559.0,2025-12-23,9.4741,9.4126,9.5195,9.4087,,0.57%
1560,1560.0,2025-12-24,9.2762,9.4714,9.4914,9.2541,,-2.09%
1561,1561.0,2025-12-25,9.2819,9.2771,9.3007,9.2677,,0.06%
1562,1562.0,2025-12-26,9.2126,9.2846,9.3115,9.1495,,-0.75%
1563,1563.0,2025-12-29,9.1997,9.2156,9.2327,9.1488,,-0.14%
1564,1564.0,2025-12-30,9.1963,9.1997,9.3031,9.1613,,-0.04%
1565,1565.0,2025-12-31,9.1956,9.2145,9.2437,9.1794,,-0.01%
1566,1566.0,2026-01-01,9.209,9.1948,9.209,9.1937,,0.15%
1567,1567.0,2026-01-02,9.1983,9.2051,9.2102,9.1877,,-0.12%
1568,,2025-12-02,9.421,9.4675,9.4714,9.3947,,-0.47%
1569,,2025-12-03,9.443,9.4208,9.4601,9.4081,,+0.23%
1570,,2025-12-04,9.5079,9.4431,9.5379,9.4403,,+0.69%
1571,,2025-12-05,9.4873,9.5079,9.5168,9.473,,-0.22%
1572,,2025-12-08,9.4251,9.4969,9.4981,9.408,,-0.66%
1573,,2025-12-09,9.3679,9.426,9.4421,9.3622,,-0.61%
1574,,2025-12-10,9.4148,9.3666,9.426,9.3605,,+0.50%
1575,,2025-12-11,9.4561,9.415,9.4931,9.3989,,+0.44%
1576,,2025-12-12,9.4652,9.4562,9.4988,9.4426,,+0.10%
1577,,2025-12-15,9.4628,9.4661,9.5106,9.4387,,-0.03%
1578,,2025-12-16,9.5206,9.4624,9.5438,9.4536,,+0.61%
1579,,2025-12-17,9.4765,9.5218,9.5763,9.4612,,-0.46%
1580,,2025-12-18,9.4858,9.474,9.5118,9.4568,,+0.10%
1581,,2025-12-19,9.3539,9.4888,9.4972,9.3528,,-1.39%
1582,,2025-12-22,9.42,9.358,9.4447,9.3543,,+0.71%
1583,,2025-12-23,9.4741,9.4126,9.5195,9.4087,,+0.57%
1584,,2025-12-24,9.2762,9.4714,9.4914,9.2541,,-2.09%
1585,,2025-12-25,9.2819,9.2771,9.3007,9.2677,,+0.06%
1586,,2025-12-26,9.2126,9.2846,9.3115,9.1495,,-0.75%
1587,,2025-12-29,9.1997,9.2156,9.2327,9.1488,,-0.14%
1588,,2025-12-30,9.1963,9.1997,9.3031,9.1613,,-0.04%
1589,,2025-12-31,9.1956,9.2145,9.2437,9.1794,,-0.01%
1590,,2026-01-01,9.209,9.1948,9.209,9.1937,,+0.15%
1591,,2026-01-02,9.2005,9.2051,9.2102,9.1877,,-0.09%
