,date,xbi,open,high,low,volume,xbi_cr
830,2025-04-17,75.65182495117188,74.61563415841127,75.88098567324467,74.29680680690367,10436500,1.06%
831,2025-04-21,75.23336791992188,74.90457506509989,77.03673447279483,74.39644134414263,11913700,-0.55%
832,2025-04-22,77.35556030273438,76.2297028662858,77.53490116531805,76.11013975741544,14041800,2.82%
833,2025-04-23,78.81021118164062,79.39805363621363,80.8726273161795,78.7305024417928,14631300,1.88%
834,2025-04-24,80.59365844726562,79.10911919858361,80.63351281922648,78.36186682756697,11296500,2.26%
835,2025-04-25,79.95600128173828,79.82648027786402,80.41431514326717,78.97958820182438,8244700,-0.79%
836,2025-04-28,81.07189178466797,80.42427163489309,81.80917855752517,80.04565895580829,6974300,1.40%
837,2025-04-29,81.58002471923828,80.69328589848685,82.05826955359953,80.1154165421652,9301500,0.63%
838,2025-04-30,82.64610290527344,80.80288205063962,82.945006871514,80.5836868222557,9587200,1.31%
839,2025-05-01,82.19776153564453,82.64610992162488,83.19409803910689,80.6335135292664,9292300,-0.54%
840,2025-05-02,83.19409942626953,83.19409942626953,83.93138632272067,82.94501529625076,9684600,1.21%
841,2025-05-05,82.34720611572266,82.88522869131434,83.07452744094289,81.74940578776867,6374300,-1.02%
842,2025-05-06,76.88727569580078,81.55013020219477,81.62983893598279,76.79760907137168,32491300,-6.63%
843,2025-05-07,77.0666275024414,77.31571162985811,77.60465012983482,76.27952074763128,12918800,0.23%
844,2025-05-08,77.75409698486328,76.77768392532236,78.98955204674778,75.40274236942399,16479300,0.89%
845,2025-05-09,76.11013793945312,77.86369215378114,79.25856465150927,76.02047131102493,11445300,-2.11%
846,2025-05-12,79.15892791748047,77.76406296853762,79.77665925304363,77.57475661056229,19550400,4.01%
847,2025-05-13,77.2658920288086,78.9895497700613,79.1489672451645,76.91716820238123,15782000,-2.39%
848,2025-05-14,76.09021759033203,77.33563815557055,78.17255712671776,75.62193824157133,13920500,-1.52%
849,2025-05-15,77.29578399658203,76.08025230535581,77.3754927373217,75.43263208937287,11089500,1.58%
850,2025-05-16,78.73050689697266,77.58472600295912,78.8899243856894,77.04670338070648,10103000,1.86%
851,2025-05-19,79.42794036865234,77.873657990806,79.5773923514707,77.86369249823315,7045500,0.89%
852,2025-05-20,81.1017837524414,79.37811845127528,81.40068010889287,79.03936772700828,13967400,2.11%
853,2025-05-21,79.03936767578125,80.19511393590935,81.06192933208797,78.5113106050935,13135900,-2.54%
854,2025-05-22,78.95965576171875,78.69064829177121,79.4777473192427,78.17254913280416,7778900,-0.10%
855,2025-05-23,78.75042724609375,77.76405637259272,78.98954584542423,77.7142365137374,6078200,-0.26%
856,2025-05-27,79.00949096679688,79.66706913297766,79.95600764286354,78.75044133699495,15176400,0.33%
857,2025-05-28,78.48141479492188,79.2585635712586,79.68698852683355,78.4116715510582,8407900,-0.67%
858,2025-05-29,80.16523742675781,79.0094909883437,80.28480054857083,77.99322345654456,8963700,2.15%
859,2025-05-30,78.89988708496094,79.33826996051874,79.49768744358992,77.77402201474163,15780500,-1.58%
860,2025-06-02,80.94236755371094,79.90617677854658,81.43057786604419,79.19877884194702,13023100,2.59%
861,2025-06-03,82.03833770751953,81.17152988140748,82.52654802953329,80.20508233149266,12771400,1.35%
862,2025-06-04,82.1778335571289,82.09812481696038,83.11438464905572,81.9187839523031,8291000,0.17%
863,2025-06-05,82.25753021240234,82.03833498960805,83.02471349218239,81.12170733196227,8085900,0.10%
864,2025-06-06,83.95130920410156,82.91511841109845,84.14060795565611,82.91511841109845,10003500,2.06%
865,2025-06-09,83.96126556396484,84.72844885316461,85.05724169139307,83.10442324838822,11540800,0.01%
866,2025-06-10,84.96757507324219,84.37974018991395,85.64508419386705,84.03101633552552,12066900,1.20%
867,2025-06-11,84.0609130859375,85.47570908897234,85.62516108398458,84.00112772706606,12058300,-1.07%
868,2025-06-12,84.05094146728516,83.60259311636635,84.4494775577928,83.18412604053928,8451100,-0.01%
869,2025-06-13,83.29373168945312,82.61622255067496,83.89153208215282,82.47673604575984,11206500,-0.90%
870,2025-06-16,83.06456756591797,83.40331828980514,83.6125480195196,82.08815455914049,9199000,-0.28%
871,2025-06-17,81.7992172241211,82.52654614346292,83.2439095703635,81.70955059648027,11632800,-1.52%
872,2025-06-18,82.357177734375,82.00845388247217,83.11438799210121,81.22134714489736,9008100,0.68%
873,2025-06-20,82.07819366455078,82.8055226145852,82.98486347887837,81.39072668596353,8489200,-0.34%
874,2025-06-23,81.9755630493164,82.20474325421742,82.54352278953468,80.61047096606876,11661300,-0.13%
875,2025-06-24,83.52001953125,82.68302942385043,83.86876540933316,82.0652455811817,9675700,1.88%
876,2025-06-25,82.97198486328125,83.49012811250478,83.5499109481498,82.1848188536551,7246400,-0.66%
877,2025-06-26,83.38052368164062,83.16130980824282,83.61966263348813,82.51363452831939,9316800,0.49%
878,2025-06-27,82.7129135131836,83.300798283852,83.82890022417159,82.23462806412495,11032700,-0.80%
879,2025-06-30,82.6332015991211,82.9620223845217,83.45026659181708,82.39406266523412,8503400,-0.10%
880,2025-07-01,82.78266906738281,82.16488523180298,84.56626379721614,81.7463901829053,11537600,0.18%
881,2025-07-02,84.4865493774414,82.70295462449369,84.96482726749699,82.41399158162719,10887400,2.06%
882,2025-07-03,84.9349365234375,84.70576391657737,85.15415039232288,84.11787148619474,4956000,0.53%
883,2025-07-07,83.28087615966797,84.56626027235382,84.82532428110754,82.72287518230624,8494300,-1.95%
884,2025-07-08,84.4068374633789,83.40044994039643,85.05451275246843,83.15134464475356,9617300,1.35%
885,2025-07-09,87.55552673339844,85.33350428625378,87.59538449053218,85.23386369446435,14875400,3.73%
886,2025-07-10,88.0636978149414,87.55552850590081,88.29287802257758,86.7284971333351,9903200,0.58%
887,2025-07-11,86.70856475830078,87.26656576934236,87.59538657194169,86.38971029574418,7716800,-1.54%
888,2025-07-14,87.95408630371094,86.51924510297182,88.23309059477512,86.42956325175022,6410900,1.44%
889,2025-07-15,85.6025390625,88.38254719984843,88.41244621815407,85.38332520746273,12109600,-2.67%
890,2025-07-16,87.50570678710938,86.1605397289222,87.57545596487937,86.13064831017653,13045500,2.22%
891,2025-07-17,87.80463409423828,87.60534530384788,88.42241033922342,87.38613143546347,8903900,0.34%
892,2025-07-18,85.96125030517578,87.95409262927674,88.74126625954746,85.7719354538075,14199700,-2.10%
893,2025-07-21,85.56268310546875,86.17050058827104,87.22670452791908,85.35343558546809,9134900,-0.46%
894,2025-07-22,86.41960906982422,85.37336382892883,86.52920840162191,85.19400771912078,8446500,1.00%
895,2025-07-23,87.9042739868164,87.3064228245968,88.39251821571858,86.52920795141233,12211700,1.72%
896,2025-07-24,87.1768798828125,87.95408712423206,88.24305015539133,86.9477072870553,10815700,-0.83%
897,2025-07-25,87.29645538330078,87.25659762604366,87.55552700442715,86.41960752991368,9111500,0.14%
898,2025-07-28,86.26017761230469,87.37617202361356,87.86441625264683,85.76196704330626,12818500,-1.19%
899,2025-07-29,85.53278350830078,86.3398897680924,86.5092795304588,85.13422115028332,11511500,-0.84%
900,2025-07-30,85.93135070800781,86.57902592211524,87.49573147945127,85.40324875871835,11644000,0.47%
901,2025-07-31,85.35343933105469,85.79185946749502,87.15695917931644,85.02461852715689,11802100,-0.67%
902,2025-08-01,85.62246704101562,84.52640533077346,85.73207397224883,84.08797760584066,9334100,0.32%
903,2025-08-04,86.50928497314453,85.6025456688912,86.64878332764503,84.66590734402476,7662100,1.04%
904,2025-08-05,86.53917694091797,86.22032247116591,87.10713670272914,85.35344092013793,8943700,0.03%
905,2025-08-06,85.82174682617188,85.87157092213543,86.07085210181022,84.67586863990724,11585000,-0.83%
906,2025-08-07,85.0146484375,85.42318473985574,85.58260816368718,84.21750851207355,9802700,-0.94%
907,2025-08-08,85.12425994873047,85.11429360855156,85.65236194686008,84.7356563047449,6667100,0.13%
908,2025-08-11,84.855224609375,84.70575992380846,85.6623232685088,84.50647114235649,6216000,-0.32%
909,2025-08-12,86.60892486572266,85.17408357363998,86.72849814093375,85.06447663855234,9684500,2.07%
910,2025-08-13,89.19961547851562,87.166923079885,89.47861977837479,86.95766795446816,14986100,2.99%
911,2025-08-14,89.24943542480469,88.17329883880718,89.57825620420773,88.15337376221737,11579800,0.06%
912,2025-08-15,90.35546875,89.44872186890834,90.415251585381,89.17969150760385,10672400,1.24%
913,2025-08-18,89.88715362548828,90.27575727704523,91.01310682075712,89.79747936840143,6353200,-0.52%
914,2025-08-19,88.4822006225586,89.34908215244731,89.43876400848858,88.28291183251692,8271800,-1.56%
915,2025-08-20,88.90069580078125,88.233095457926,89.05016049299557,87.86441689740934,7956400,0.47%
916,2025-08-21,89.59819030761719,88.29288099992714,89.70779724512752,87.91424368985795,8439100,0.78%
917,2025-08-22,90.59461212158203,89.96686951312962,91.65082374484034,89.6380486982825,9891300,1.11%
918,2025-08-25,88.47222900390625,90.55474542148238,90.85367478766449,88.28290656518494,8513200,-2.34%
919,2025-08-26,89.57826232910156,88.7512309554208,89.62807882502702,88.39251873556142,6180600,1.25%
920,2025-08-27,89.96686553955078,89.46865497012283,90.1561879886022,89.31919027887645,5737100,0.43%
921,2025-08-28,89.96686553955078,90.05653979304462,90.80385564718655,89.70779391486305,4462900,0.00%
922,2025-08-29,89.52843475341797,89.91703837615559,90.3554660949733,89.01029912379772,5049800,-0.49%
923,2025-09-02,92.54759216308594,90.9632862094756,93.1753423426666,90.77396376140017,14515200,3.37%
924,2025-09-03,93.3148422241211,92.73691613258106,94.52051090345044,92.2785633158014,9128600,0.83%
925,2025-09-04,93.13549041748047,93.25505609567675,93.63370101553944,92.15899430036508,7801200,-0.19%
926,2025-09-05,95.12832641601562,93.38458944000806,95.30768252334572,93.36465676025476,13163100,2.14%
927,2025-09-08,94.09204864501953,94.64008331338401,94.7397239070621,93.46430606296657,10459300,-1.09%
928,2025-09-09,94.64008331298828,94.06215722673178,94.65004205089305,93.32480771100902,6725100,0.58%
929,2025-09-10,93.56394958496094,94.8294011286671,94.94897440607716,93.16537959568434,10477300,-1.14%
930,2025-09-11,95.35749816894531,93.65361896553543,95.39735592600687,93.47426285980335,7953900,1.92%
931,2025-09-12,93.78316497802734,95.07850796154212,95.30768817976715,93.75326595662291,9366000,-1.65%
932,2025-09-15,93.09562683105469,93.7433020884151,94.11197304256784,92.3084532231354,9160400,-0.73%
933,2025-09-16,93.4045181274414,93.19527059448458,93.79312177465984,92.92624022413729,6439800,0.33%
934,2025-09-17,93.43440246582031,93.72336549479405,95.46710240605346,93.15540577635315,15125300,0.03%
935,2025-09-18,96.33399200439453,94.4507567384038,96.38381610010231,94.37104122610722,9284900,3.10%
936,2025-09-19,95.25785827636719,96.64288303553819,96.69270713275323,95.02868567419381,7144100,-1.12%
937,2025-09-22,96.97916412353516,95.67347857220976,97.33797766085114,95.02562037404272,11373600,1.81%
938,2025-09-23,96.4509048461914,96.7698493660527,97.42767671565001,96.30140554331673,7122400,-0.54%
939,2025-09-24,97.11870574951172,96.93929897369907,97.74662566273722,96.66022345670996,9202600,0.69%
940,2025-09-25,95.54391479492188,96.43097952797719,96.66022447892115,95.42430774170272,9148300,-1.62%
941,2025-09-26,97.62701416015625,95.96252268525392,97.67685233059122,95.54390942885402,12363300,2.18%
942,2025-09-29,99.0722427368164,98.00577122910374,99.16194232329582,97.68682669233652,9957300,1.48%
943,2025-09-30,99.86959838867188,99.09217157026318,100.19851207468707,98.54398969780861,12913900,0.80%
944,2025-10-01,101.05567932128906,99.77990116810888,101.81317545132892,99.77990116810888,9736200,1.19%
945,2025-10-02,102.25171661376953,101.30485218055843,102.26168576900764,100.6769322768304,8601200,1.18%
946,2025-10-03,103.25839233398438,102.65040311317965,103.75674365567758,102.45106562619745,12886500,0.98%
947,2025-10-06,103.29825592041016,103.77667650994303,104.16538991208468,103.10887999476878,7956100,0.04%
948,2025-10-07,103.33812713623047,103.51753391059452,103.70690984026697,102.21185592197905,6746400,0.04%
949,2025-10-08,105.09232330322266,103.95608296133736,106.17872547401724,103.39792434122303,11850000,1.70%
950,2025-10-09,106.16876220703125,105.51094241672762,106.90632763804506,105.42123522463666,12143500,1.02%
951,2025-10-10,104.64380645751953,106.65715001816083,106.7269188977333,103.78664159177917,16973100,-1.44%
952,2025-10-13,104.92288208007812,104.77338276958682,105.51094058354836,104.10558623102949,10190500,0.27%
953,2025-10-14,104.77338409423828,103.78664300709484,105.66044883414389,103.08895420185593,7819800,-0.14%
954,2025-10-15,108.01266479492188,105.16209471639598,108.26184044791023,105.02255695906149,11955900,3.09%
955,2025-10-16,107.55418395996094,109.32831341654462,110.59412240497356,106.6372117653467,17515100,-0.42%
956,2025-10-17,107.44454193115234,107.14552811332722,108.4811059300083,106.1488255262265,9981100,-0.10%
957,2025-10-20,109.80672454833984,108.4711467030457,110.17550725099323,107.98275694985239,8697800,2.20%
958,2025-10-21,109.19873809814453,109.7668582950973,110.17551002488595,108.72032509241464,6792800,-0.55%
959,2025-10-22,106.96612548828125,108.51101759984489,109.1987372407113,106.20862936354627,10679200,-2.04%
960,2025-10-23,107.20532989501953,107.02592312172482,107.5342435800994,106.14882756574926,6341400,0.22%
961,2025-10-24,108.0325927734375,108.39140631301957,108.58078223786491,107.70367909478104,5692700,0.77%
962,2025-10-27,111.22203826904297,109.64725395746538,111.47121391632113,109.52764690924644,13303700,2.95%
963,2025-10-28,111.63069152832031,111.08250205501307,112.05927395175031,110.45458215269173,9438100,0.37%
964,2025-10-29,110.59412384033203,111.5509574606527,112.23868471447973,109.85656601712941,8714900,-0.93%
965,2025-10-30,111.5409927368164,110.22533799152862,112.83670156729349,109.86653204782165,9328800,0.86%
966,2025-10-31,112.33834838867188,111.49115270513639,112.63736220838432,110.47451180150394,11962400,0.71%
967,2025-11-03,109.49774932861328,110.61405898919271,111.56092342687386,107.53424397049217,15230300,-2.53%
968,2025-11-04,107.68375396728516,107.97279864493515,109.8266661607333,107.64388494923989,13665400,-1.66%
969,2025-11-05,108.84989166259766,107.23523068890631,109.48778072780566,106.96612432874316,9127700,1.08%
970,2025-11-06,108.92962646484375,108.909688154764,109.71702241977464,108.31166812440456,11352600,0.07%
971,2025-11-07,108.60071563720703,107.9827572805477,108.61068479250858,105.94949064480402,15136300,-0.30%
972,2025-11-10,109.72698974609375,109.91636568063305,110.6738618145526,108.91966304282646,11453400,1.04%
973,2025-11-11,113.63406372070312,109.51767718244525,113.77360147411147,109.16883279892438,13743200,3.56%
974,2025-11-12,113.73373413085938,113.33505157058497,114.58092981879415,113.00613788804077,12302600,0.09%
975,2025-11-13,111.5409927368164,112.85663987786675,113.98291108965826,111.50112371990731,14770400,-1.93%
976,2025-11-14,113.63406372070312,110.81339358322244,114.97961068813343,110.74362470651826,14433900,1.88%
977,2025-11-17,114.45136260986328,113.13571546792987,115.79690961343923,112.68719473057959,12401800,0.72%
978,2025-11-18,114.80020904541016,113.55433075988705,115.51783615454949,112.87657266839298,9910700,0.30%
979,2025-11-19,114.12245178222656,114.43142716592284,115.13908512472769,113.09584928418236,10309600,-0.59%
980,2025-11-20,113.45465850830078,115.76700823053223,117.51123777630879,113.36495132031457,13951600,-0.59%
981,2025-11-21,116.2653579711914,113.44468783280564,117.24212224536323,113.19551218674833,11618700,2.48%
982,2025-11-24,119.18569946289062,116.82351154889952,119.3950060976639,116.72384280913664,9908800,2.51%
983,2025-11-25,120.96979522705078,119.44483388761729,121.00966424287623,119.16575838107643,10532400,1.50%
984,2025-11-26,122.44491577148438,121.14920692352602,123.06287413555646,120.5611484214798,8946600,1.22%
985,2025-11-28,122.75389862060547,122.62432241298589,122.87349806857733,122.08610208439985,4255500,0.25%
986,2025-12-01,119.45480346679688,121.44820863972377,121.5678156876248,119.34516557394691,10987500,-2.69%
987,2025-12-02,118.06938934326172,119.40497478440363,119.86345706890388,117.33183154682544,22047200,-1.16%
988,2025-12-03,121.42828369140625,118.36840691004826,121.55785229626461,118.34846859900074,10792000,2.84%
989,2025-12-04,122.84359741210938,120.82029231847028,123.20241096217948,120.38174073410958,10978100,1.17%
990,2025-12-05,123.0030746459961,123.36188059522797,123.77053232166054,122.28544753905722,7524500,0.13%
991,2025-12-08,123.25225067138672,124.73733545843677,125.4549625675244,123.00307501430004,9670300,0.20%
992,2025-12-09,120.79039001464844,122.6741573123136,123.59112187540447,120.73058268802087,9640500,-2.00%
993,2025-12-10,121.6475601196289,120.83026425989914,122.23561102654674,120.26214405989477,9219200,0.71%
994,2025-12-11,122.61434936523438,121.60768522365208,123.34194560232869,121.39837859210813,7018100,0.79%
995,2025-12-12,122.72399139404297,122.60439194583753,123.20241199957738,121.49805142451191,7792700,0.09%
996,2025-12-15,122.43494415283203,123.00307193684354,124.11937398595065,121.81699340542986,7533000,-0.24%
997,2025-12-16,121.6076889038086,121.79705723089592,122.41501559337239,120.5810864209713,7972000,-0.68%
998,2025-12-17,120.54121398925781,121.7870922300787,122.58444974166167,120.41163778550057,7928000,-0.88%
999,2025-12-18,119.6142807006836,120.7106520356702,121.627616599169,119.19565983105385,7083800,-0.77%
1000,2025-12-19,123.02300262451172,120.34187018838722,123.62102266562006,120.34187018838722,13016100,2.85%
1001,2025-12-22,125.91000366210938,123.31999969482422,126.5,122.91999816894531,10518300,2.35%
1002,2025-12-23,124.88999938964844,125.45999908447266,126.36000061035156,124.68000030517578,6775100,-0.81%
1003,2025-12-24,126.30000305175781,125.44000244140625,126.43000030517578,125.08000183105469,3303100,1.13%
1004,2025-12-26,124.9800033569336,125.88999938964844,126.0,124.18000030517578,5653900,-1.05%
1005,2025-12-29,123.38999938964844,124.02999877929688,124.41999816894531,123.08999633789062,7372200,-1.27%
1006,2025-12-30,121.66999816894531,123.13999938964844,123.37000274658203,121.33999633789062,7879400,-1.39%
1007,2025-12-31,121.93000030517578,121.51000213623047,122.80000305175781,120.94999694824219,7327700,0.21%
